SN,Area,Perimeter,Major_Axis_Length,Norm_Major_Axis,Minor_Axis_Length,Norm_Minor_Axis,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Binned_Roundness,Aspect_Ration,Compactness,Class,Bi-level Class
328543,67164,1004.562,396.569,-1.067521805,217.0065,0.42197399,68319,292.431,0.837,0.9831,0.7459,0.8364,0.8,1.8275,0.7374,Çerçevelik,1
328545,79843,1096.676,432.0034,-0.437416773,237.4613,0.555103218,80638,318.8405,0.8354,0.9901,0.744,0.8342,0.8,1.8193,0.7381,Çerçevelik,1
328546,70636,1008.081,392.4988,-1.139899311,230.015,0.506639279,71177,299.8942,0.8103,0.9924,0.7322,0.8735,0.9,1.7064,0.7641,Çerçevelik,1
328548,71039,1035.87,409.6003,-0.835795355,221.5682,0.451663627,71766,300.7485,0.8411,0.9899,0.7108,0.8319,0.8,1.8486,0.7342,Çerçevelik,1
328550,93623,1185.85,466.5363,0.176657517,256.6827,0.680204912,94492,345.2601,0.835,0.9908,0.6723,0.8366,0.8,1.8176,0.74,Çerçevelik,1
328554,78407,1107.222,444.5431,-0.214432101,226.3231,0.482610699,79262,315.9603,0.8607,0.9892,0.717,0.8037,0.8,1.9642,0.7108,Çerçevelik,1
328557,67146,1022.85,409.7415,-0.833284495,209.5989,0.373761928,67903,292.3918,0.8593,0.9889,0.677,0.8065,0.8,1.9549,0.7136,Çerçevelik,1
328559,69843,1026.683,408.7731,-0.850504871,218.365,0.430815731,70810,298.2061,0.8454,0.9863,0.64,0.8326,0.8,1.872,0.7295,Çerçevelik,1
328560,69874,1030.884,414.5119,-0.748455824,215.2024,0.410232079,70445,298.2723,0.8547,0.9919,0.6334,0.8262,0.8,1.9261,0.7196,Çerçevelik,1
328562,88968,1147.059,455.4718,-0.02009471,249.3383,0.632404186,89671,336.5673,0.8369,0.9922,0.7439,0.8497,0.8,1.8267,0.7389,Çerçevelik,1
328564,70074,1049.738,417.4645,-0.695951814,215.1693,0.410016649,70814,298.6988,0.8569,0.9896,0.6325,0.7991,0.8,1.9402,0.7155,Çerçevelik,1
328566,72007,1067.726,429.3661,-0.484314026,214.5378,0.405906557,72908,302.7906,0.8662,0.9876,0.6383,0.7937,0.8,2.0014,0.7052,Çerçevelik,1
328570,76663,1072.66,417.3221,-0.698484013,235.3982,0.541675616,77341,312.4266,0.8257,0.9912,0.7342,0.8373,0.8,1.7728,0.7486,Çerçevelik,1
328572,72119,1027.928,403.8373,-0.938274734,227.9709,0.493335338,72707,303.026,0.8254,0.9919,0.7445,0.8577,0.9,1.7714,0.7504,Çerçevelik,1
328573,75967,1118.878,424.7328,-0.566704743,232.8153,0.524864917,78044,311.0051,0.8364,0.9734,0.7621,0.7626,0.8,1.8243,0.7322,Çerçevelik,1
328576,61873,973.254,387.6402,-1.22629638,204.9219,0.343321865,62570,280.6762,0.8488,0.9889,0.7289,0.8208,0.8,1.8916,0.7241,Çerçevelik,1
328579,69992,1057.088,434.2594,-0.397299911,205.9645,0.350107585,70637,298.524,0.8804,0.9909,0.6912,0.7871,0.8,2.1084,0.6874,Çerçevelik,1
328583,89971,1200.44,484.5063,0.496205398,237.9459,0.558257217,91511,338.4592,0.8711,0.9832,0.6071,0.7846,0.8,2.0362,0.6986,Çerçevelik,1
328585,70452,1030.873,406.2796,-0.89484503,222.2445,0.456065298,71301,299.5034,0.8371,0.9881,0.6972,0.8331,0.8,1.8281,0.7372,Çerçevelik,1
328588,83848,1108.646,431.2462,-0.450881529,248.8118,0.628977482,84456,326.7393,0.8168,0.9928,0.7117,0.8573,0.9,1.7332,0.7577,Çerçevelik,1
328590,61726,975.93,387.5365,-1.228140404,203.772,0.335837788,62541,280.3426,0.8506,0.987,0.7553,0.8144,0.8,1.9018,0.7234,Çerçevelik,1
328591,90393,1191.564,476.4243,0.352488872,242.591,0.58848966,91357,339.252,0.8607,0.9894,0.6248,0.8,0.8,1.9639,0.7121,Çerçevelik,1
328595,86521,1192.182,485.0309,0.505533991,229.319,0.502109392,87686,331.9066,0.8812,0.9867,0.6964,0.765,0.8,2.1151,0.6843,Çerçevelik,1
328596,86271,1103.9,413.2415,-0.771046455,266.7061,0.745441801,87011,331.4267,0.7638,0.9915,0.7407,0.8896,0.9,1.5494,0.802,Çerçevelik,1
328600,71362,1049.755,414.9604,-0.740480464,219.8383,0.440404644,72526,301.4315,0.8481,0.984,0.6529,0.8138,0.8,1.8876,0.7264,Çerçevelik,1
328601,79564,1111.074,433.5245,-0.410368121,234.7559,0.537495233,80291,318.2829,0.8407,0.9909,0.7274,0.8099,0.8,1.8467,0.7342,Çerçevelik,1
328604,79558,1134.31,452.8789,-0.066202428,224.1003,0.468143696,80460,318.2709,0.869,0.9888,0.7376,0.777,0.8,2.0209,0.7028,Çerçevelik,1
328605,66922,988.42,376.4136,-1.425931117,227.9987,0.493516273,67537,291.9036,0.7957,0.9909,0.7121,0.8608,0.9,1.6509,0.7755,Çerçevelik,1
328607,64970,1003.365,395.6425,-1.083997103,211.4287,0.385671107,65720,287.615,0.8452,0.9886,0.7153,0.811,0.8,1.8713,0.727,Çerçevelik,1
328611,58234,928.795,361.4551,-1.69192761,206.0084,0.350393306,58772,272.2973,0.8217,0.9908,0.6884,0.8483,0.8,1.7546,0.7533,Çerçevelik,1
328614,65694,1039.506,348.0645,-1.930043238,243.978,0.597516893,67364,289.2131,0.7132,0.9752,0.693,0.764,0.8,1.4266,0.8309,Çerçevelik,1
328615,80760,1110.025,432.0108,-0.437285184,238.3009,0.56056772,81503,320.6662,0.8341,0.9909,0.6636,0.8236,0.8,1.8129,0.7423,Çerçevelik,1
328617,66692,988.604,380.9275,-1.345663606,224.1739,0.468622719,67373,291.4016,0.8085,0.9899,0.7302,0.8575,0.9,1.6993,0.765,Çerçevelik,1
328619,79906,1118.411,429.4565,-0.482706506,237.9886,0.558535128,80912,318.9663,0.8324,0.9876,0.6869,0.8028,0.8,1.8045,0.7427,Çerçevelik,1
328622,69701,1011.576,387.5061,-1.228680986,230.4676,0.509585008,70533,297.9028,0.8039,0.9882,0.7647,0.856,0.9,1.6814,0.7688,Çerçevelik,1
328625,67155,983.199,367.0278,-1.592832202,233.8553,0.531633714,67762,292.4114,0.7707,0.991,0.7756,0.873,0.9,1.5695,0.7967,Çerçevelik,1
328627,85833,1115.847,428.6831,-0.496459335,255.5393,0.67276314,86492,330.5843,0.8029,0.9924,0.7468,0.8663,0.9,1.6776,0.7712,Çerçevelik,1
328629,102083,1227.894,470.3148,0.243847927,277.6607,0.816739366,103009,360.522,0.8071,0.991,0.7005,0.8508,0.9,1.6938,0.7666,Çerçevelik,1
328632,66104,1040.25,425.5992,-0.551298161,199.0564,0.305146499,66778,290.1142,0.8839,0.9899,0.6922,0.7676,0.8,2.1381,0.6817,Çerçevelik,1
328636,58555,928.778,357.5607,-1.761178988,210.1878,0.37759476,59384,273.0468,0.809,0.986,0.6839,0.853,0.9,1.7011,0.7636,Çerçevelik,1
328640,81583,1115.162,447.6351,-0.159449238,232.6595,0.523850899,82271,322.296,0.8543,0.9916,0.7428,0.8244,0.8,1.924,0.72,Çerçevelik,1
328644,78665,1062.745,403.3284,-0.947324145,249.6417,0.634378852,79463,316.4797,0.7854,0.99,0.7477,0.8753,0.9,1.6156,0.7847,Çerçevelik,1
328646,88078,1120.597,425.8628,-0.546610747,264.2496,0.729453771,88802,334.8797,0.7842,0.9918,0.7441,0.8814,0.9,1.6116,0.7864,Çerçevelik,1
328648,69230,1034.131,409.9227,-0.830062343,217.9278,0.427970233,70017,296.8945,0.847,0.9888,0.7276,0.8135,0.8,1.881,0.7243,Çerçevelik,1
328650,83307,1174.366,482.5423,0.461280966,221.9604,0.454216245,84446,325.6835,0.8879,0.9865,0.7217,0.7591,0.8,2.174,0.6749,Çerçevelik,1
328654,83831,1129.098,440.2412,-0.290929765,243.5967,0.595035217,84587,326.7062,0.833,0.9911,0.6637,0.8263,0.8,1.8073,0.7421,Çerçevelik,1
328655,104098,1232.895,468.9325,0.219267458,283.6828,0.855933957,105200,364.0628,0.7963,0.9895,0.705,0.8606,0.9,1.653,0.7764,Çerçevelik,1
328656,73241,1016.409,384.3956,-1.283992821,244.0753,0.598150166,73821,305.3741,0.7725,0.9921,0.7141,0.8909,0.9,1.5749,0.7944,Çerçevelik,1
328658,71533,1014.49,389.4194,-1.194658116,234.4829,0.535718423,72053,301.7924,0.7984,0.9928,0.7249,0.8734,0.9,1.6608,0.775,Çerçevelik,1
328661,76809,1106.815,450.0162,-0.11710781,218.3582,0.430771474,78095,312.7239,0.8744,0.9835,0.747,0.7879,0.8,2.0609,0.6949,Çerçevelik,1
328664,71193,1015.746,390.9275,-1.167840634,233.2664,0.527800883,71765,301.0743,0.8025,0.992,0.6939,0.8671,0.9,1.6759,0.7702,Çerçevelik,1
328666,93586,1195.422,467.2541,0.18942165,255.8339,0.674680532,94683,345.1918,0.8368,0.9884,0.7235,0.823,0.8,1.8264,0.7388,Çerçevelik,1
328667,74735,1088.097,450.2176,-0.113526456,212.0164,0.389496128,75369,308.4729,0.8822,0.9916,0.7742,0.7932,0.8,2.1235,0.6852,Çerçevelik,1
328668,75519,1091.496,439.4406,-0.305166273,219.8421,0.440429376,76357,310.0867,0.8659,0.989,0.6364,0.7966,0.8,1.9989,0.7056,Çerçevelik,1
328670,65627,974.981,378.4164,-1.390316732,221.508,0.451271818,66278,289.0655,0.8108,0.9902,0.7476,0.8676,0.9,1.7084,0.7639,Çerçevelik,1
328673,80397,1136.232,438.6483,-0.319255187,234.1595,0.533613588,81828,319.9447,0.8456,0.9825,0.6895,0.7826,0.8,1.8733,0.7294,Çerçevelik,1
328676,88901,1130.148,435.9188,-0.367791967,260.4888,0.704976758,89632,336.4406,0.8018,0.9918,0.7272,0.8747,0.9,1.6735,0.7718,Çerçevelik,1
328677,96992,1232.224,485.8869,0.520755637,255.2934,0.67116271,98214,351.4172,0.8508,0.9876,0.7138,0.8027,0.8,1.9032,0.7232,Çerçevelik,1
328679,66755,978.902,372.6831,-1.492267977,228.9288,0.499569791,67308,291.5392,0.7891,0.9918,0.7326,0.8754,0.9,1.6279,0.7823,Çerçevelik,1
328682,68916,990.746,373.5179,-1.477423315,236.5496,0.549169456,69497,296.2205,0.7739,0.9916,0.7313,0.8823,0.9,1.579,0.7931,Çerçevelik,1
328686,81094,1145.03,475.3533,0.333444032,218.0615,0.428840414,81833,321.3286,0.8886,0.991,0.5881,0.7773,0.8,2.1799,0.676,Çerçevelik,1
328689,62146,953.709,373.0999,-1.484856315,212.9458,0.39554509,62810,281.2948,0.8211,0.9894,0.7473,0.8586,0.9,1.7521,0.7539,Çerçevelik,1
328690,71614,1054.809,424.3977,-0.572663591,215.7107,0.413540328,72302,301.9632,0.8612,0.9905,0.6183,0.8088,0.8,1.9674,0.7115,Çerçevelik,1
328693,67437,1014.144,405.0178,-0.917282732,213.6599,0.400192781,68094,293.0247,0.8495,0.9904,0.6643,0.824,0.8,1.8956,0.7235,Çerçevelik,1
328694,77240,1050.233,395.1349,-1.093023397,250.365,0.639086421,77916,313.6001,0.7736,0.9913,0.7343,0.88,0.9,1.5782,0.7937,Çerçevelik,1
328697,64346,982.128,385.7231,-1.260386822,213.6288,0.399990367,65000,286.2305,0.8326,0.9899,0.7272,0.8383,0.8,1.8056,0.7421,Çerçevelik,1
328701,73864,1047.138,411.1656,-0.807960725,229.4863,0.503198257,74691,306.6701,0.8297,0.9889,0.7506,0.8465,0.8,1.7917,0.7459,Çerçevelik,1
328704,72540,1058.48,418.1253,-0.684201272,222.1184,0.455244581,73637,303.9092,0.8472,0.9851,0.6394,0.8136,0.8,1.8824,0.7268,Çerçevelik,1
328707,84484,1144.337,448.2374,-0.148738961,242.6751,0.589037021,86046,327.9762,0.8408,0.9818,0.7272,0.8107,0.8,1.8471,0.7317,Çerçevelik,1
328710,84614,1124.773,442.5786,-0.249365424,244.3072,0.599659477,85361,328.2284,0.8338,0.9912,0.6707,0.8405,0.8,1.8116,0.7416,Çerçevelik,1
328713,68156,1064.093,387.2451,-1.233322165,225.5328,0.477467064,69811,294.5826,0.8129,0.9763,0.6553,0.7564,0.8,1.717,0.7607,Çerçevelik,1
328716,66790,1011.459,401.4706,-0.980360097,212.6615,0.393694735,67557,291.6156,0.8482,0.9886,0.7465,0.8204,0.8,1.8878,0.7264,Çerçevelik,1
328718,68076,984.754,356.6101,-1.778082839,244.7813,0.602745138,69002,294.4097,0.7272,0.9866,0.7391,0.8822,0.9,1.4569,0.8256,Çerçevelik,1
328721,63644,956.977,368.403,-1.568377987,220.4135,0.44414831,64256,284.6648,0.8013,0.9905,0.7504,0.8733,0.9,1.6714,0.7727,Çerçevelik,1
328724,106959,1279.886,499.1699,0.756957891,274.9254,0.798936778,108018,369.0317,0.8347,0.9902,0.7313,0.8205,0.8,1.8157,0.7393,Çerçevelik,1
328727,71362,1059.676,423.9298,-0.580983928,215.4216,0.411658733,72505,301.4315,0.8613,0.9842,0.7118,0.7986,0.8,1.9679,0.711,Çerçevelik,1
328729,61771,961.85,378.1497,-1.395059271,208.5257,0.36677705,62330,280.4448,0.8342,0.991,0.6687,0.839,0.8,1.8134,0.7416,Çerçevelik,1
328731,93169,1219.999,487.4302,0.548199056,245.1968,0.605449403,94394,344.4219,0.8643,0.987,0.7293,0.7866,0.8,1.9879,0.7066,Çerçevelik,1
328733,105158,1271.152,490.9413,0.61063448,273.8355,0.791843209,106080,365.9116,0.83,0.9913,0.6976,0.8178,0.8,1.7928,0.7453,Çerçevelik,1
328735,88750,1146.01,440.0256,-0.294763629,257.7037,0.686850049,89450,336.1547,0.8106,0.9922,0.7262,0.8492,0.8,1.7075,0.7639,Çerçevelik,1
328737,61627,953.866,367.6871,-1.581108334,214.4253,0.405174355,62333,280.1177,0.8123,0.9887,0.753,0.8512,0.9,1.7148,0.7618,Çerçevelik,1
328741,67306,998.616,375.0199,-1.450714305,229.2614,0.501734504,68240,292.7399,0.7914,0.9863,0.6897,0.8481,0.8,1.6358,0.7806,Çerçevelik,1
328745,73972,1082.562,431.518,-0.4460483,219.077,0.435449754,75032,306.8942,0.8615,0.9859,0.6127,0.7932,0.8,1.9697,0.7112,Çerçevelik,1
328748,65388,984.962,385.8947,-1.257335379,216.5011,0.418684614,66018,288.5387,0.8278,0.9905,0.7463,0.847,0.8,1.7824,0.7477,Çerçevelik,1
328749,61584,996.6,398.9668,-1.024883412,198.1386,0.299173035,62692,280.02,0.868,0.9823,0.6486,0.7792,0.8,2.0136,0.7019,Çerçevelik,1
328753,77905,1038.548,371.9293,-1.505672272,267.6285,0.751445203,78770,314.9472,0.6944,0.989,0.7455,0.9077,0.9,1.3897,0.8468,Çerçevelik,1
328754,82133,1153.061,444.589,-0.213615894,235.6439,0.543274744,83220,323.3806,0.848,0.9869,0.7324,0.7763,0.8,1.8867,0.7274,Çerçevelik,1
328756,95029,1182.327,445.366,-0.199799049,273.9151,0.792361282,95885,347.8429,0.7885,0.9911,0.6947,0.8543,0.9,1.6259,0.781,Çerçevelik,1
328758,78148,1058.412,399.5385,-1.014717273,250.0895,0.63729334,78916,315.438,0.7799,0.9903,0.7417,0.8766,0.9,1.5976,0.7895,Çerçevelik,1
328760,103042,1223.292,455.1749,-0.025374274,289.9712,0.896861751,104062,362.2115,0.7708,0.9902,0.7566,0.8653,0.9,1.5697,0.7958,Çerçevelik,1
328761,68506,1003.804,386.3475,-1.249283555,226.9065,0.486407734,69259,295.338,0.8094,0.9891,0.7349,0.8544,0.9,1.7027,0.7644,Çerçevelik,1
328765,85592,1149.044,460.0186,0.060757839,237.8423,0.557582941,86307,330.1199,0.856,0.9917,0.7231,0.8146,0.8,1.9341,0.7176,Çerçevelik,1
328767,72637,1021.445,398.5861,-1.031653133,232.6127,0.523546303,73209,304.1123,0.812,0.9922,0.7424,0.8749,0.9,1.7135,0.763,Çerçevelik,1
328768,76078,1062.613,417.1863,-0.700898849,232.994,0.526027979,76852,311.2323,0.8295,0.9899,0.7133,0.8467,0.8,1.7905,0.746,Çerçevelik,1
328770,86012,1120.919,436.3853,-0.359496525,251.6692,0.647574753,86654,330.9288,0.8169,0.9926,0.7278,0.8602,0.9,1.734,0.7583,Çerçevelik,1
328771,80481,1105.159,440.6685,-0.28333139,233.3747,0.528505749,81334,320.1118,0.8483,0.9895,0.6674,0.828,0.8,1.8882,0.7264,Çerçevelik,1
328772,86298,1129.951,433.9604,-0.402616818,253.8851,0.661996847,87075,331.4785,0.811,0.9911,0.7248,0.8494,0.8,1.7093,0.7638,Çerçevelik,1
328774,78819,1074.629,426.057,-0.543157425,235.9133,0.545028123,79437,316.7893,0.8327,0.9922,0.7543,0.8577,0.9,1.806,0.7435,Çerçevelik,1
328778,83237,1093.642,427.6975,-0.513985567,248.6075,0.627647804,83744,325.5467,0.8137,0.9939,0.75,0.8745,0.9,1.7204,0.7612,Çerçevelik,1
328780,74041,1062.649,427.9002,-0.510381095,221.4662,0.450999764,74848,307.0373,0.8556,0.9892,0.662,0.824,0.8,1.9321,0.7175,Çerçevelik,1
328782,73257,1020.328,395.4755,-1.086966747,236.6376,0.5497422,73807,305.4074,0.8012,0.9925,0.7799,0.8843,0.9,1.6712,0.7723,Çerçevelik,1
328783,82405,1136.967,459.9338,0.0592499,228.809,0.498790077,83195,323.9156,0.8675,0.9905,0.6344,0.8011,0.8,2.0101,0.7043,Çerçevelik,1
328785,70087,1004.981,389.6974,-1.189714638,229.8159,0.505343445,70788,298.7265,0.8076,0.9901,0.6869,0.872,0.9,1.6957,0.7666,Çerçevelik,1
328788,73959,1040.053,407.3151,-0.876431461,232.3795,0.52202853,74636,306.8673,0.8213,0.9909,0.7264,0.8592,0.9,1.7528,0.7534,Çerçevelik,1
328791,76930,1063.152,417.3471,-0.698039455,235.203,0.540405165,77536,312.9702,0.8261,0.9922,0.6703,0.8553,0.9,1.7744,0.7499,Çerçevelik,1
328795,75110,1061.797,417.4273,-0.696613315,231.0868,0.513615045,76105,309.2459,0.8328,0.9869,0.6705,0.8372,0.8,1.8064,0.7408,Çerçevelik,1
328796,69132,961.531,342.3836,-2.03106269,257.6274,0.686353454,69616,296.6843,0.6586,0.993,0.7391,0.9396,0.9,1.329,0.8665,Çerçevelik,1
328799,70905,996.609,384.2029,-1.28741947,235.728,0.543822106,71369,300.4647,0.7897,0.9935,0.7182,0.8971,0.9,1.6299,0.782,Çerçevelik,1
328802,95150,1243.634,513.2519,1.0073682,239.3845,0.567620286,96438,348.0643,0.8846,0.9866,0.7451,0.7731,0.8,2.144,0.6782,Çerçevelik,1
328805,72109,1031.801,414.9175,-0.741243325,221.8285,0.453357779,72725,303.005,0.8451,0.9915,0.6819,0.8512,0.9,1.8704,0.7303,Çerçevelik,1
328807,64916,985.065,390.7908,-1.170271474,212.0772,0.389891842,65486,287.4954,0.8399,0.9913,0.6486,0.8407,0.8,1.8427,0.7357,Çerçevelik,1
328809,83314,1125.578,446.3463,-0.182367063,239.785,0.570226924,84208,325.6972,0.8434,0.9894,0.6441,0.8264,0.8,1.8614,0.7297,Çerçevelik,1
328813,96327,1179.48,453.4745,-0.055611292,271.2626,0.775097594,97246,350.2104,0.8014,0.9905,0.7393,0.8701,0.9,1.6717,0.7723,Çerçevelik,1
328816,67355,986.926,382.8355,-1.311734983,225.5858,0.477812012,67861,292.8465,0.808,0.9925,0.6984,0.869,0.9,1.6971,0.7649,Çerçevelik,1
328817,69297,1023.18,403.6807,-0.941059442,219.3176,0.437015689,70009,297.0382,0.8395,0.9898,0.7112,0.8318,0.8,1.8406,0.7358,Çerçevelik,1
328821,104535,1259.321,501.9452,0.8063091,266.6191,0.744875565,105577,364.8261,0.8473,0.9901,0.7189,0.8283,0.8,1.8826,0.7268,Çerçevelik,1
328825,82798,1110.093,436.5554,-0.356471756,242.3814,0.587125487,83578,324.6871,0.8317,0.9907,0.6954,0.8443,0.8,1.8011,0.7437,Çerçevelik,1
328829,76840,1087.252,424.9793,-0.562321407,232.0255,0.519724536,77894,312.787,0.8378,0.9865,0.6582,0.8168,0.8,1.8316,0.736,Çerçevelik,1
328830,69924,1006.757,388.4735,-1.211478391,229.6952,0.504557874,70530,298.379,0.8065,0.9914,0.7286,0.8669,0.9,1.6913,0.7681,Çerçevelik,1
328833,68275,1023.719,413.0049,-0.775253746,211.0384,0.383130855,68876,294.8397,0.8596,0.9913,0.7134,0.8187,0.8,1.957,0.7139,Çerçevelik,1
328834,63011,961.163,371.5589,-1.512258835,216.594,0.41928925,63511,283.2456,0.8125,0.9921,0.7301,0.8571,0.9,1.7155,0.7623,Çerçevelik,1
328837,86209,1112.009,415.7849,-0.72581896,265.0808,0.734863602,87212,331.3076,0.7704,0.9885,0.7305,0.8761,0.9,1.5685,0.7968,Çerçevelik,1
328838,75039,1123.468,453.2528,-0.059553627,213.6238,0.399957825,76007,309.0997,0.882,0.9873,0.7464,0.7471,0.7,2.1217,0.682,Çerçevelik,1
328840,68249,1031.968,415.3918,-0.732809181,210.5805,0.380150632,68853,294.7835,0.862,0.9912,0.6296,0.8053,0.8,1.9726,0.7097,Çerçevelik,1
328842,75716,1064.63,427.7998,-0.512166438,225.9345,0.480081512,76238,310.4909,0.8492,0.9932,0.7441,0.8395,0.8,1.8935,0.7258,Çerçevelik,1
328844,83911,1124.358,438.4762,-0.32231552,244.9962,0.604143806,84745,326.8621,0.8293,0.9902,0.6836,0.8341,0.8,1.7897,0.7454,Çerçevelik,1
328847,65317,968.895,371.1606,-1.519341524,224.4779,0.47060129,65905,288.382,0.7964,0.9911,0.7614,0.8743,0.9,1.6534,0.777,Çerçevelik,1
328850,60409,988.186,406.4673,-0.891507292,190.2431,0.247785497,61098,277.3358,0.8837,0.9887,0.733,0.7774,0.8,2.1366,0.6823,Çerçevelik,1
328852,65102,997.98,393.1779,-1.127823353,211.91,0.388803628,65791,287.907,0.8423,0.9895,0.7325,0.8214,0.8,1.8554,0.7323,Çerçevelik,1
328854,75648,1105.071,383.842,-1.293837101,251.522,0.646616708,76498,310.3515,0.7554,0.9889,0.7518,0.7784,0.8,1.5261,0.8085,Çerçevelik,1
328857,58889,952.727,372.017,-1.504112765,203.4572,0.333788925,59534,273.8244,0.8372,0.9892,0.6779,0.8153,0.8,1.8285,0.7361,Çerçevelik,1
328859,101872,1235.253,480.9564,0.433080021,270.7833,0.77197809,102668,360.1492,0.8264,0.9922,0.68,0.839,0.8,1.7762,0.7488,Çerçevelik,1
328861,71905,1055.36,411.1628,-0.808010516,224.5878,0.47131657,72726,302.5761,0.8376,0.9887,0.6479,0.8113,0.8,1.8307,0.7359,Çerçevelik,1
328865,88424,1180.575,471.6906,0.268312812,240.0099,0.571690676,89586,335.5368,0.8609,0.987,0.7394,0.7972,0.8,1.9653,0.7113,Çerçevelik,1
328866,102978,1247.198,487.191,0.543945531,270.436,0.769717702,104151,362.099,0.8318,0.9887,0.668,0.8319,0.8,1.8015,0.7432,Çerçevelik,1
328869,70464,1028.705,406.3263,-0.894014596,222.3346,0.45665171,71028,299.5289,0.837,0.9921,0.7154,0.8367,0.8,1.8275,0.7372,Çerçevelik,1
328870,99386,1228.03,485.8489,0.52007991,261.2015,0.709615337,100357,355.7277,0.8432,0.9903,0.6394,0.8282,0.8,1.8601,0.7322,Çerçevelik,1
328874,74353,1046.388,409.5914,-0.835953618,231.9224,0.519053514,75034,307.6836,0.8242,0.9909,0.7071,0.8533,0.9,1.7661,0.7512,Çerçevelik,1
328878,72566,1030.822,401.7252,-0.975832724,230.4493,0.509465903,73117,303.9637,0.8191,0.9925,0.7393,0.8582,0.9,1.7432,0.7566,Çerçevelik,1
328880,66174,985.089,366.4961,-1.60228705,231.7714,0.518070737,66931,290.2677,0.7746,0.9887,0.6892,0.8569,0.9,1.5813,0.792,Çerçevelik,1
328882,78483,1129.938,462.3931,0.102981904,217.1938,0.423193024,79325,316.1134,0.8828,0.9894,0.593,0.7725,0.8,2.1289,0.6836,Çerçevelik,1
328886,78888,1198.946,393.6267,-1.119842658,258.0186,0.688899563,80294,316.9279,0.7552,0.9825,0.7368,0.6896,0.7,1.5256,0.8051,Çerçevelik,1
328889,69453,1010.882,399.3289,-1.018444443,221.7379,0.452768113,70048,297.3723,0.8317,0.9915,0.7607,0.8541,0.9,1.8009,0.7447,Çerçevelik,1
328892,67969,1007.37,395.9871,-1.077869323,221.2116,0.449342711,68463,294.1782,0.8294,0.9928,0.7404,0.8417,0.8,1.7901,0.7429,Çerçevelik,1
328893,81893,1127.301,441.5179,-0.268227107,237.5255,0.555521061,83087,322.9077,0.843,0.9856,0.7181,0.8098,0.8,1.8588,0.7314,Çerçevelik,1
328895,77054,1096.298,439.6744,-0.301008771,224.2773,0.469295694,77705,313.2223,0.8601,0.9916,0.6283,0.8057,0.8,1.9604,0.7124,Çerçevelik,1
328898,96178,1247.704,511.9081,0.983472349,240.0257,0.57179351,97043,349.9395,0.8833,0.9911,0.7461,0.7764,0.8,2.1327,0.6836,Çerçevelik,1
328900,71768,1025.531,406.5734,-0.889620591,225.3076,0.476001359,72315,302.2877,0.8324,0.9924,0.7173,0.8575,0.9,1.8045,0.7435,Çerçevelik,1
328904,81013,1109.727,425.0978,-0.560214205,244.3291,0.599802013,82136,321.1681,0.8183,0.9863,0.6917,0.8267,0.8,1.7399,0.7555,Çerçevelik,1
328907,93313,1189.412,463.7824,0.127686849,257.2217,0.683712972,94188,344.688,0.8321,0.9907,0.7249,0.8289,0.8,1.803,0.7432,Çerçevelik,1
328911,75795,1052.093,404.6336,-0.924114691,238.9541,0.564819045,76547,310.6528,0.807,0.9902,0.7306,0.8605,0.9,1.6934,0.7677,Çerçevelik,1
328915,73412,1053.637,419.7002,-0.656195932,224.0424,0.467766857,74165,305.7304,0.8456,0.9898,0.6482,0.831,0.8,1.8733,0.7284,Çerçevelik,1
328918,69144,1037.539,414.1029,-0.755728784,214.2205,0.403841423,70111,296.7101,0.8558,0.9862,0.6969,0.8072,0.8,1.9331,0.7165,Çerçevelik,1
328922,69573,1005.835,390.96,-1.167262709,227.7105,0.491640535,70068,297.6291,0.8129,0.9929,0.6752,0.8642,0.9,1.7169,0.7613,Çerçevelik,1
328925,65375,953.059,355.0603,-1.805641844,235.0721,0.539553207,65995,288.51,0.7494,0.9906,0.7443,0.9044,0.9,1.5104,0.8126,Çerçevelik,1
328927,65563,984.774,393.3192,-1.125310714,212.8785,0.395107071,66035,288.9246,0.8409,0.9929,0.7296,0.8496,0.8,1.8476,0.7346,Çerçevelik,1
328928,86505,1144.628,452.934,-0.065222624,244.3227,0.599760359,87227,331.8759,0.842,0.9917,0.7243,0.8297,0.8,1.8538,0.7327,Çerçevelik,1
328931,74948,1068.902,426.052,-0.543246337,224.7881,0.472620214,75700,308.9122,0.8495,0.9901,0.678,0.8243,0.8,1.8953,0.7251,Çerçevelik,1
